clone, divRt, movRt, livePop, historicPop, rA, hA, generations, seed, nInitCell, w, h, 
slow_1, 0.05, 0.2, 0, 1, 1.3, 0.2, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 1.3, 0.2, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.3, 0.2, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 5, 1.3, 0.2, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.3, 0.25, 100, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.3, 0.25, 100, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.3, 0.25, 100, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 1.3, 0.25, 100, 40007, 4, 50, 50, 
all, -1, -1, 0, 5, 1.3, 0.25, 100, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.3, 0.25, 200, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.3, 0.25, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.3, 0.25, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 1.3, 0.25, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 5, 1.3, 0.25, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.3, 0.3, 100, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.3, 0.3, 100, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.3, 0.3, 100, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.3, 0.3, 100, 40007, 4, 50, 50, 
all, -1, -1, 0, 4, 1.3, 0.3, 100, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.3, 0.3, 200, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.3, 0.3, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.3, 0.3, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.3, 0.3, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 4, 1.3, 0.3, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.3, 0.35, 100, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.3, 0.35, 100, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.3, 0.35, 100, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.3, 0.35, 100, 40007, 4, 50, 50, 
all, -1, -1, 0, 4, 1.3, 0.35, 100, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.3, 0.35, 200, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.3, 0.35, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.3, 0.35, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.3, 0.35, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 4, 1.3, 0.35, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.3, 0.39999999999999997, 100, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.3, 0.39999999999999997, 100, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 1.3, 0.39999999999999997, 100, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.3, 0.39999999999999997, 100, 40007, 4, 50, 50, 
all, -1, -1, 0, 5, 1.3, 0.39999999999999997, 100, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.3, 0.39999999999999997, 200, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.3, 0.39999999999999997, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 1.3, 0.39999999999999997, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.3, 0.39999999999999997, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 5, 1.3, 0.39999999999999997, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.0, 100, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.0, 100, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.0, 100, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.0, 100, 40007, 4, 50, 50, 
all, -1, -1, 0, 6, 1.4000000000000001, 0.0, 100, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.0, 200, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.0, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.0, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.0, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 6, 1.4000000000000001, 0.0, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.05, 100, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.05, 100, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.05, 100, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.05, 100, 40007, 4, 50, 50, 
all, -1, -1, 0, 6, 1.4000000000000001, 0.05, 100, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.05, 200, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.05, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.05, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.05, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 6, 1.4000000000000001, 0.05, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.1, 100, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.1, 100, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.1, 100, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.1, 100, 40007, 4, 50, 50, 
all, -1, -1, 0, 5, 1.4000000000000001, 0.1, 100, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.1, 200, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.1, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.1, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.1, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 5, 1.4000000000000001, 0.1, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.15000000000000002, 100, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.15000000000000002, 100, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.15000000000000002, 100, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.15000000000000002, 100, 40007, 4, 50, 50, 
all, -1, -1, 0, 5, 1.4000000000000001, 0.15000000000000002, 100, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.15000000000000002, 200, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.15000000000000002, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.15000000000000002, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.15000000000000002, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 5, 1.4000000000000001, 0.15000000000000002, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.2, 100, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.2, 100, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.2, 100, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.2, 100, 40007, 4, 50, 50, 
all, -1, -1, 0, 4, 1.4000000000000001, 0.2, 100, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.2, 200, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.2, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.2, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.2, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 4, 1.4000000000000001, 0.2, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.25, 100, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.25, 100, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.25, 100, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.25, 100, 40007, 4, 50, 50, 
all, -1, -1, 0, 4, 1.4000000000000001, 0.25, 100, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.25, 200, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.25, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.25, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.25, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 4, 1.4000000000000001, 0.25, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.3, 100, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.3, 100, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.3, 100, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.3, 100, 40007, 4, 50, 50, 
all, -1, -1, 0, 5, 1.4000000000000001, 0.3, 100, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.3, 200, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.3, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.3, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.3, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 5, 1.4000000000000001, 0.3, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.35, 100, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.35, 100, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.35, 100, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.35, 100, 40007, 4, 50, 50, 
all, -1, -1, 0, 5, 1.4000000000000001, 0.35, 100, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.35, 200, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.35, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.35, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 1.4000000000000001, 0.35, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 5, 1.4000000000000001, 0.35, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 100, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 100, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 100, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 100, 40007, 4, 50, 50, 
all, -1, -1, 0, 4, 1.4000000000000001, 0.39999999999999997, 100, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 200, 40007, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 200, 40007, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 200, 40007, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 200, 40007, 4, 50, 50, 
all, -1, -1, 0, 4, 1.4000000000000001, 0.39999999999999997, 200, 40007, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.0, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.0, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.0, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.0, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.5, 0.0, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.0, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.0, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.0, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.0, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.5, 0.0, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.05, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.05, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 0.5, 0.05, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.05, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 5, 0.5, 0.05, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.05, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.05, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 0.5, 0.05, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.05, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 5, 0.5, 0.05, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.1, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.1, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.1, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.1, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.5, 0.1, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.1, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.1, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.1, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.1, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.5, 0.1, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 2, 0.5, 0.15000000000000002, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.15000000000000002, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.15000000000000002, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.15000000000000002, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 5, 0.5, 0.15000000000000002, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 2, 0.5, 0.15000000000000002, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.15000000000000002, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.15000000000000002, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.15000000000000002, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 5, 0.5, 0.15000000000000002, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.2, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.2, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.2, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.2, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.5, 0.2, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.2, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.2, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.2, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.2, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.5, 0.2, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.25, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.25, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.25, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.25, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.5, 0.25, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.25, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.25, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.25, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.25, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.5, 0.25, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.3, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.3, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.3, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 0.5, 0.3, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 5, 0.5, 0.3, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.3, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.3, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.3, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 0.5, 0.3, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 5, 0.5, 0.3, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.35, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.35, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 0.5, 0.35, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.35, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 5, 0.5, 0.35, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.35, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.35, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 0.5, 0.35, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.35, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 5, 0.5, 0.35, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.39999999999999997, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.39999999999999997, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.39999999999999997, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.39999999999999997, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.5, 0.39999999999999997, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.5, 0.39999999999999997, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.5, 0.39999999999999997, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.5, 0.39999999999999997, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.5, 0.39999999999999997, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.5, 0.39999999999999997, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.0, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 2, 0.6, 0.0, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.0, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.0, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.0, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.0, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 2, 0.6, 0.0, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.0, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.0, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.0, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.05, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.05, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.05, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 0.6, 0.05, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.05, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.05, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.05, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.05, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 0.6, 0.05, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.05, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.1, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.1, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.1, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.1, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.1, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.1, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.1, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.1, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.1, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.1, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.15000000000000002, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.15000000000000002, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.2, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.2, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.2, 100, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.2, 100, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.2, 100, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.2, 200, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.2, 200, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.2, 200, 397540, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.2, 200, 397540, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.2, 200, 397540, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.25, 100, 397540, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 2, 0.6, 0.25, 100, 397540, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 0.6, 0.25, 100, 397540, 4, 50, 50, 
